date,tweet_text,author,followers,reply_count,retweet_count,like_count,ticker,main_post_label,main_post_score,positive_replies,negative_replies,neutral_replies,total_replies,avg_positive_score,avg_negative_score,avg_neutral_score,avg_positive_length,avg_negative_length,avg_neutral_length,price,change
2024-01-09,"Player 'Gary Gensler' timing $BTC volatility with perfection on 1,000x leverage! 📈📉

Careful what you read on the internet. The best source of information about the SEC is the SEC.",rollbit,187276,382,743,3827,btc,positive,0.5773088932037354,4,4,12,20,0.7554001808166504,0.692812129855156,0.6901745051145554,75.25,73.0,54.833333333333336,46129.0,-1.77
2024-01-09,"Congrats @nodemonkes 

1000 Bitcoin volume in less than 11 days 🟧🟧 https://t.co/NAWphRemzb",MEonBTC,99094,59,88,375,btc,positive,0.946725070476532,5,1,14,20,0.9083172082901001,0.7018947005271912,0.8296231712613787,40.4,56.0,51.214285714285715,46129.0,-1.77
2024-01-09,"VanEck CEO confirms that the Bitcoin spot ETFs will begin trading on Thursday⁉️🚀

Are you trading BTC? Check pinned! https://t.co/UqXRxXyaur",WhaleFUD,442580,41,103,444,btc,neutral,0.7155569791793823,5,0,12,17,0.8858430504798889,0.0,0.749808743596077,58.8,0.0,76.0,46129.0,-1.77
2024-01-09,"NEW TUTORIAL:
Avoid A Bitcoin Fee NIGHTMARE - UTXO Consolidation Tutorial feat @SparrowWallet, @mempool, calculator by @lopp &amp; shoutout to @w_s_bitcoin 

https://t.co/xXtHazyqZt https://t.co/DjWw7W4lM9",BTCsessions,153890,29,78,300,btc,neutral,0.8076900839805603,10,0,2,12,0.7994555115699769,0.0,0.6194961369037628,189.0,0.0,155.0,46129.0,-1.77
2024-01-09,"Lost almost half a million thanks to SEC’s stunt of “getting hacked” while approving $BTC spot ETF.

Where do I get a refund for this? AMA to know how devastating this is for me. https://t.co/Ipf69wR2z4",murtaza,49210,121,55,681,btc,negative,0.9216461777687073,0,12,8,20,0.0,0.7282560616731644,0.6554363146424294,0.0,64.91666666666667,74.625,46129.0,-1.77
2024-01-09,"Hacker creates account on @rollbitcom , names it after Gary Gensler, hacks the SEC Twitter account, creates post that bitcoin ETF is approved, places that $20,000 futures bet longing #btc with 1000 X leverage, closes position over $1 million profit.  SEC regains control of Twitter, post that they were compromised, hacker makes another $20,000 bet - this time shorting bitcoin with 1000 X leverage, cashes out another 2 million dollar profit",theKoolCaleb,12616,177,332,1618,btc,neutral,0.6722161769866943,6,4,10,20,0.6652982085943222,0.6173891648650169,0.732597216963768,52.5,74.5,93.1,46129.0,-1.77
2024-01-09,POV: the BTC ETF gets approved https://t.co/QzK3i8FsT5,MinisterOfNFTs,137346,35,37,262,btc,positive,0.6025546789169312,3,2,15,20,0.856703003247579,0.6125752925872803,0.7228942513465881,33.666666666666664,56.0,70.06666666666666,46129.0,-1.77
2024-01-09,"BTC is DUMPING 

But ETH is PUMPING

WHAT IS HAPPENING https://t.co/icMKECA5YY",MinisterOfNFTs,137346,63,17,242,btc,neutral,0.59063321352005,0,3,14,17,0.0,0.7946078379948934,0.7501079993588584,0.0,60.333333333333336,51.42857142857143,46129.0,-1.77
2024-01-09,"🚨Giveaway Alert
⚛️The first BTC-native #ARC20 AMM swap is now on DotSwap V2, try it yourself 🔄https://t.co/d1jO8GrGCF

In honor of the early testers, we're giving away
🟠100 $DSWP × 10
1️⃣Follow & RT & 🧡
2️⃣Comment ""bc1"" address
3️⃣Join TG https://t.co/Q1VAtwxPh8
⏰24H",dot_swap,40995,230,156,139,btc,neutral,0.6368387341499329,0,0,10,10,0.0,0.0,0.7943038463592529,0.0,0.0,85.6,46129.0,-1.77
2024-01-09,"Gm Ordinals 🟧🟧

Name something better than seeing this 👇 https://t.co/jvsdkBRk6y",MEonBTC,99094,50,16,166,btc,positive,0.827532947063446,0,0,3,3,0.0,0.0,0.8762024442354838,0.0,0.0,28.0,46129.0,-1.77
2024-01-10,"I can confirm that several of the #BTC ETFs are currently being populated on Fidelity's brokerage platform.

These are the 4 that I was able to pull:
• Ark 21Shares $ARKB
• Vaneck $HODL
• Invesco Galaxy $BTCO
• WisdomTree $BTCW

Still no formal approval, but likely tonight. https://t.co/ASblziBPIE",CalebFranzen,55823,40,211,810,btc,neutral,0.700325071811676,5,2,13,20,0.813588559627533,0.5518378913402557,0.7700945689127996,72.0,48.0,70.76923076923077,46629.3,1.08
2024-01-10,$BTC ETF APPROVED 🫡 https://t.co/AvkDhtEXYf,LucaNetz,178869,48,69,561,btc,positive,0.525117814540863,5,1,10,16,0.8769110918045044,0.6265702843666077,0.7546357095241547,54.0,38.0,31.7,46629.3,1.08
2024-01-10,"Big day for Crypto enthusiasts
#BTC #BTCETF #ETH #STC #SaitaRealty #Saitapro #Saitachain #Bnb",mannythehitman,97832,35,184,534,btc,positive,0.8313029408454895,6,1,0,7,0.9467852115631104,0.701691746711731,0.0,87.0,87.0,0.0,46629.3,1.08
2024-01-10,"#BITCOIN    ETF APPROVED 
🚨 OFFICIAL VIDEO #BTC   
🎸 🎶 https://t.co/6PUZ5vMCRZ",KevinSvenson_,160211,56,151,735,btc,neutral,0.6475195288658142,4,0,3,7,0.8664514124393463,0.0,0.7125519315401713,48.0,0.0,37.333333333333336,46629.3,1.08
2024-01-10,"Fun fact, given that BTC has often been compared to digital gold. 

Did you know that the 1st Gold ETF was approved in Nov 2004 when price of gold was $700? Gold price rose over the course of the next 7 years to reach $2,450 in 2011.  Not financial advice.",_RichardTeng,324317,188,238,1632,btc,neutral,0.5903231501579285,10,1,9,20,0.8160836100578308,0.6088792681694031,0.7354638245370653,156.1,58.0,87.33333333333333,46629.3,1.08
2024-01-10,"THE NINJAS ARE COMING!

Mint Day next Tuesday, January 16 on @MEonBTC 

Here's how it will go down👇

Total Supply: 1500

Allowlist, Waitlist, Public Sale
1️⃣ 10am ET - Top 1000 Allowlist (Guaranteed Spot)
2️⃣ 12pm ET - Top 3000 Waitlist
3️⃣ 1pm ET - Full Waitlist, all signups on Ninjalerts Website
4️⃣ 2pm ET - Public Sale
5️⃣ After Sell Out - Community Twitter Space

Price: 0.03 BTC
Final Snapshot, this Friday 9pm ET
Winners checked manually 1 by 1
Disqualified accounts, bots, etc. removed after snapshot

THIS WILL GO FAST, GET YOUR BTC READY TO THE RIGHT WALLET DAYS BEFORE WITH ENOUGH FOR FEES (assume up to 500 sats/vbyte at the extreme). Bitcoin blocks can also take up to 1 hour in the extreme and you may not be able to move BTC to the right wallet in time if you are not ready. These windows will not be pushed back.

Presale Reservation Claim
10am ET - Pay remaining 0.01 BTC on another website, 7 days to claim, any unclaimed will be refunded and held by treasury

Full list of snapshot winners for top 1000 and top 3000 will be posted in discord. Pizza Party WL winners will be posted in discord before snapshot.

If you need to update your Ordinals receive address on Ninjalerts, this can be done on the website within the Portfolio Tracker on the Ordinals page. This must be done before Friday snapshot, no changes and no exceptions afterwards.",TO,150635,179,196,604,btc,neutral,0.8366320729255676,13,2,5,20,0.979424238204956,0.6664592325687408,0.67832071185112,106.61538461538461,92.5,133.4,46629.3,1.08
2024-01-10,"It’s finally here #ETF #btc

https://t.co/hy4Jt0GA9e",HeyItsMeTheDev,52321,66,169,567,btc,positive,0.598657488822937,10,1,9,20,0.8341620892286301,0.44289544224739075,0.778111477692922,44.8,32.0,38.111111111111114,46629.3,1.08
2024-01-10,"BTC ETF APPROVED 🤝

Crypto OG status is now for everyone who has been here Pre-ETF 💀 https://t.co/K56FKh5S0P",0xChar,1091178,43,42,306,btc,positive,0.5668599009513855,5,0,11,16,0.7820228695869446,0.0,0.7568991563536904,27.4,0.0,36.36363636363637,46629.3,1.08
2024-01-10,Bitcoiners everywhere. #BTC https://t.co/93cwB0Hsr1,TheBTCTherapist,193802,42,107,854,btc,neutral,0.7522722482681274,1,0,2,3,0.5967574715614319,0.0,0.7736071646213531,23.0,0.0,39.0,46629.3,1.08
2024-01-10,"🚨 ANNOUNCING 21SHARES, THE FIRST BITCOIN #ETF PROVIDER, AS OUR INVESTOR!

⚡️ 21Shares x ARK Invest $BTC ETF has JUST BEEN APPROVED, and we are proud to announce that they are our #de_fi investors!

21Shares is a market leader offering ETFs for institutional and retail investors. Their investment will help to get Traditional Finance exposure and adoption for our $DEFI token!

A historical moment for our Community! Mainstream adoption is coming!

$DEFI ETF is NEXT?",DeFi,319900,285,824,2400,btc,positive,0.9375404715538025,9,2,9,20,0.7686032056808472,0.6975016891956329,0.7587910029623244,31.11111111111111,64.5,51.888888888888886,46629.3,1.08
2024-01-10,"Signed, Sealed, Delivered.
BTC ETF's begin trading tomorrow. https://t.co/6Diuxj1MmQ",EasyEatsBodega,113046,42,65,409,btc,neutral,0.8702178597450256,6,2,12,20,0.7935932079950968,0.6212038099765778,0.816457728544871,39.666666666666664,85.0,52.0,46629.3,1.08
2024-01-10,"Today will be remembered in crypto history. 

Spot #Bitcoin ETFs have arrived, giving #BTC access to a whole new class of investors and making Bitcoin a more approachable asset for many crypto-curious.",_RichardTeng,324317,218,621,3066,btc,positive,0.8571214079856873,15,0,4,19,0.9064075946807861,0.0,0.5483684614300728,108.2,0.0,66.0,46629.3,1.08
2024-01-10,"🚨 BREAKING! #BTC ETF APPROVED BY SEC, AGAIN!",crypto_banter,438071,98,181,1277,btc,positive,0.8236818313598633,2,5,13,20,0.8855846524238586,0.8424657106399536,0.6719018977421981,24.5,109.0,53.84615384615385,46629.3,1.08
2024-01-10,"Last two hours to reach your goal:
0.1 #bitcoin = Set for life
0.26 = Guaranteed top 1% globally
1 = Generational wealth
3.125=10 min of mining power in 2024
6.15 = Eternal riches and big titty bitches
10 = Satoshi Billionaire",BTC_for_Freedom,99731,77,252,1821,btc,neutral,0.6745613813400269,6,4,10,20,0.7042833566665649,0.7450356036424637,0.6841732829809188,71.66666666666667,166.25,102.8,46629.3,1.08
2024-01-10,"Pizza Ninjas Bitcoin Ordinals

Featured on @MEonBTC launchpad

Who are those guys?

Get ready for mint! https://t.co/IooXFa3ZCO",TO,150635,92,117,355,btc,neutral,0.7723612785339355,15,0,5,20,0.8302140553792318,0.0,0.7427392721176147,48.86666666666667,0.0,39.0,46629.3,1.08
2024-01-10,"The BTC ETFs are officially approved, Again.

...

Don't worry - I checked myself.

...

Does this mean BlackRock might follow me on X? https://t.co/AdV9hrn9SC",attorneyjeremy1,354472,125,433,2133,btc,positive,0.6118603348731995,3,9,8,20,0.9680490891138712,0.651479552189509,0.7928041219711304,62.333333333333336,134.33333333333334,94.125,46629.3,1.08
2024-01-10,"I think people forget how massive RH's nuts are, I've not seen anyone else in crypto even come close to doing anything as epic as this..
#BTC #Satoshi https://t.co/AgtragpXqr",Hex_Turbo,7265,63,258,951,btc,neutral,0.49476173520088196,9,4,7,20,0.8877489036983914,0.6197839975357056,0.7380072474479675,59.77777777777778,134.0,48.857142857142854,46629.3,1.08
2024-01-11,"Mass adoption

#BTC https://t.co/Lbf2KjD7rx",follis_,107692,47,20,283,btc,neutral,0.8427475690841675,4,4,11,19,0.7166584134101868,0.7149960100650787,0.7574575326659463,54.25,47.25,49.45454545454545,46348.2,-0.6
2024-01-11,"Cathie Wood just said BTC to $1.5 million on national tv. 

This is gonna be a wild cycle. https://t.co/7Hz79jJtzI",MinisterOfNFTs,137346,63,38,601,btc,neutral,0.5965662002563477,8,5,7,20,0.8146673291921616,0.800426971912384,0.6711860384259906,92.625,71.2,69.28571428571429,46348.2,-0.6
2024-01-11,People with 0.0001 BTC right now https://t.co/dq7R2Dwsbe,MinisterOfNFTs,137346,137,91,1350,btc,neutral,0.9047083854675293,0,2,18,20,0.0,0.7324002087116241,0.6941080060270097,0.0,41.0,62.388888888888886,46348.2,-0.6
2024-01-11,"This aged well...

""$BTC will go NEGATIVE"" @PeterZeihan on JRE #Bitcoin https://t.co/9c24ZKckmO",crypto_banter,438071,64,18,172,btc,positive,0.5276199579238892,0,13,6,19,0.0,0.7490950364332932,0.6710614562034607,0.0,105.61538461538461,66.33333333333333,46348.2,-0.6
2024-01-11,The BTC ETF just went live ✅ https://t.co/aTl5WZTq79,MinisterOfNFTs,137346,20,19,179,btc,neutral,0.7398595809936523,1,0,11,12,0.635856568813324,0.0,0.8060015873475508,26.0,0.0,31.818181818181817,46348.2,-0.6
2024-01-11,Normies buying the BTC ETF right now: https://t.co/pBLHSxGEYv,MinisterOfNFTs,137346,25,31,176,btc,neutral,0.9388900399208069,2,1,7,10,0.7084110379219055,0.9496333599090576,0.7314957891191755,90.0,43.0,38.285714285714285,46348.2,-0.6
2024-01-11,"I will be moving all my funds from my @Vanguard_Group IRA and closing it. It’s unacceptable for a “broker” to tell me what to buy or not buy with my own money, especially when the product is an SEC/FINRA approved ETF.  #Bitcoin https://t.co/RmO5NpZMSs",DataAndBTC,707,160,424,3122,btc,negative,0.7752658724784851,5,4,11,20,0.7894074559211731,0.7068310752511024,0.7015389908443798,132.8,191.25,105.81818181818181,46348.2,-0.6
2024-01-11,"Introducing EZBC, Franklin Bitcoin ETF. The simple, convenient way to access the crypto market. https://t.co/jLvOArb1mT https://t.co/DdLP64YQ1J",FTI_US,131416,29,77,624,btc,positive,0.8127865791320801,1,0,7,8,0.9802414178848267,0.0,0.8054783088820321,62.0,0.0,34.42857142857143,46348.2,-0.6
2024-01-11,"Coinbase sold $7B of $btc OTC today.  Imagine when Coinbase says ""Sorry guys we are out."" https://t.co/I8sAXYB0V0",CryptosR_Us,269847,191,266,1959,btc,neutral,0.537792444229126,3,3,14,20,0.7248921990394592,0.6794705390930176,0.6929439348833901,129.33333333333334,112.33333333333333,107.14285714285714,46348.2,-0.6
2024-01-11,BTC printing the burj khalifa pattern on the ETF launch day https://t.co/5O96DuKPoN,honey_xbt,165410,55,21,406,btc,neutral,0.9350112676620483,3,4,13,20,0.6039019227027893,0.5832975134253502,0.709696324972006,61.333333333333336,74.5,59.23076923076923,46348.2,-0.6
2024-01-11,"2021 TINA: screaming &amp; cussing out random people on clubhouse for asking simple questions about Bitcoin

2022 TINA: panic sells the FTX bottom

2024 TINA: Paper Bitcoin with leverage is 100x better than Real Bitcoin 

This dude is an embarrassment. https://t.co/LRHnZEiL9O",btcKaz,11764,57,24,434,btc,negative,0.8230088353157043,1,8,11,20,0.6281092166900635,0.8074926733970642,0.7021205750378695,84.0,118.625,72.9090909090909,46348.2,-0.6
2024-01-11,"🚨 BREAKING 🚨

SEC HAVE JUST APPROVED All 11 
#BITCOIN  SPOT ETFS. https://t.co/G3qeAa4IJK",Ahmedxmtj,56993,41,43,499,btc,neutral,0.7241122722625732,4,1,3,8,0.6649951487779617,0.7142475247383118,0.7604755560557047,55.25,104.0,28.666666666666668,46348.2,-0.6
2024-01-11,"Fidelity #Bitcoin ETF $FBTC ($40.88) 

CURRENTLY 437.2397 BTC HELD IN CUSTODY // 500,000 ETF SHARES AVAILABLE 

1 SHARE = 0.0008744794 BTC 

1,132 SHARES = “a whole coin” https://t.co/jVgsfVhil3",MoheganBTC,12875,51,103,773,btc,neutral,0.843579113483429,1,1,5,7,0.7854946851730347,0.7057246565818787,0.7905913949012756,31.0,57.0,86.0,46348.2,-0.6
2024-01-11,"How buying #Bitcoin ETFs leads to actual on-chain activity. 🧵

1. Retail demand: Investors to Brokers https://t.co/h1FnUb5IfV",thomas_fahrer,75866,22,105,510,btc,neutral,0.7982683777809143,8,0,7,15,0.8671924322843552,0.0,0.7939285976546151,101.25,0.0,97.42857142857143,46348.2,-0.6
2024-01-11,#BTC&amp; #ETH: $4.5 MILLION! https://t.co/STPwVJXyfx,MMCrypto,1677866,349,228,2650,btc,neutral,0.7314760088920593,11,0,8,19,0.8616083264350891,0.0,0.6861478090286255,102.0909090909091,0.0,74.0,46348.2,-0.6
2024-01-11,Okay i'm trying to save this shit for the sake of the industry $BTC https://t.co/C3HK52XTPD,tradinglord,118775,102,20,851,btc,negative,0.6146495342254639,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46348.2,-0.6
2024-01-11,the @ecb being Community Noted on why #Bitcoin is better money than the Euro 😂👏 https://t.co/U7AE7SBwHq,bullish_btc,1121,97,754,3987,btc,positive,0.6034916639328003,5,4,10,19,0.8277169108390808,0.7225474715232849,0.58040551841259,60.0,75.75,112.8,46348.2,-0.6
2024-01-12,"The @Grayscale $GBTC great withdrawal has finally started as of 15 minutes ago -$200M

Yesterday GBTC did not redeem any cash for #BTC and thus was not responsible for any selling as the ETF works on T+2 or T+1... 

Looks like they started this morning as the first BTC in 2 weeks just left

imma follow @BLACK1W1 lead and tag some peeps for fun 🙏
@PrestonPysh @Breedlove22 @BritishHodl
@dotkrueger @PeterBTCAdviser @natbrunell @lopp @jameslavish @LukeMikic21 @VailshireCap @JeffBooth @Croesus_BTC",akibablade,42833,24,59,502,btc,neutral,0.6233292818069458,2,2,16,20,0.7890303432941437,0.7749462425708771,0.7827012091875076,155.0,201.5,111.6875,42835.9,-7.58
2024-01-12,"Bitwise Bitcoin ETF banner going up outside the iconic facade at ARCA.

For the fund’s prospectus &amp; risk disclosures, visit: https://t.co/1gwmapslbL https://t.co/ufsSWiPknx",teddyfuse,10301,31,83,614,btc,neutral,0.8298954963684082,6,0,4,10,0.947633425394694,0.0,0.6243141442537308,30.333333333333332,0.0,72.25,42835.9,-7.58
2024-01-12,"There is unfinished business above $48k.

once bulla starts bidding &amp; reclaim $46.8k, we go higher...

i don't make the rules

$BTC https://t.co/9Q3WTIvJrh",Ninjascalp,241483,58,20,454,btc,neutral,0.6378355622291565,5,5,10,20,0.8311355292797089,0.7088793575763702,0.660068541765213,64.4,80.8,74.7,42835.9,-7.58
2024-01-12,She or 1 BTC ?? choose wisely 🧏 https://t.co/OiFquyGv5u,dawickguyy_,4937,392,120,647,btc,neutral,0.8694431781768799,1,4,15,20,0.5077613592147827,0.6752980500459671,0.802794337272644,38.0,73.0,52.4,42835.9,-7.58
2024-01-12,"complex higher low 

(will delete if wrong)

$BTC https://t.co/ZoLZzI5VBA",Ninjascalp,241483,65,17,616,btc,neutral,0.6739071607589722,3,0,14,17,0.7455334067344666,0.0,0.7491411055837359,115.66666666666667,0.0,63.214285714285715,42835.9,-7.58
2024-01-12,"👉The #BRC20DEX GitBook covers every aspect of the project, providing you with an in-depth understanding of the @Brc_20dex ecosystem.

Discover a Guide how to get started on #BRC20, Roadmap, #Dex overview and a lot more!✅

🌐GitBook: 
https://t.co/rKFUlphjJo

#bitcoin #btc $btc https://t.co/G8uAqKMvuj",BSCPad,249999,65,139,296,btc,positive,0.6849321722984314,8,1,6,15,0.8955922499299049,0.7215553522109985,0.7003335853417715,74.375,123.0,47.666666666666664,42835.9,-7.58
2024-01-12,"We interrupt your BTC ETF victory lap with another thread to joyscroll through 🧵

Here’s what you may have missed from the zkSync ecosystem this week ⬇️ https://t.co/DHIG5jYhUX",zksync,1508362,120,292,1399,btc,neutral,0.5912637114524841,4,3,13,20,0.8070308715105057,0.6789655288060507,0.677607231415235,56.25,125.66666666666667,86.61538461538461,42835.9,-7.58
2024-01-12,"$SVT presale soon?👀

Let's #airdrop some $SVT to random wallets🎉

Send 0.00001 BNB (bep20) to: 
0x931DDbfAb6d12a5cCBf0db6B70dAae747076533a 

Repost & Follow @smashplay2win for bonus entry🏆 

⏰48H

Supply: 500,000,000 (500M) 
Blockchain: BSC

#BNB #BTC #Solana #Ethereum #crypto #DeFi",smashplay2win,15474,660,362,376,btc,neutral,0.7585065960884094,1,3,16,20,0.7524917125701904,0.7125567595163981,0.77408117800951,98.0,98.0,79.1875,42835.9,-7.58
2024-01-12,"Bitcoin Ordinals Pizza Ninjas

Mint Day

Tuesday, January 16, 10am ET on @MEonBTC https://t.co/XwlTuyh1TV",TO,150636,54,46,217,btc,neutral,0.9257029294967651,10,0,10,20,0.8697273790836334,0.0,0.7989638090133667,46.3,0.0,29.8,42835.9,-7.58
2024-01-12,"Larry Fink is the CEO of BlackRock.

BlackRock is the largest money manager in the world holding $9,000,000,000,000.

He says #bitcoin “protects you”.

https://t.co/l8xXvLEdYP",DocumentingBTC,1032125,111,513,2408,btc,positive,0.6963000297546387,1,4,15,20,0.6507315039634705,0.6909670680761337,0.7113739172617595,20.0,62.25,82.6,42835.9,-7.58
2024-01-12,"What happened? 😒

#Bitcoin https://t.co/oxuYMv0dpS",ronin21btc,43838,143,75,1137,btc,negative,0.7812350988388062,1,10,9,20,0.557956874370575,0.7151941776275634,0.7281963229179382,30.0,102.4,78.22222222222223,42835.9,-7.58
2024-01-12,"Officially the first Bitcoin Ordinal GAMEFI BRC-20.

We can now trade in-game items in SATORIA MMORPG using our $ZBIT brc-20 Marketplace.

This will all be active in our PWER platform, the ""Steam"" of Bitcoin Games.

If you are a gaming studio and would like to have access to our platform and technology for distribution. Make sure to send us a DM!

Watch the video to learn how to trade!
https://t.co/Ktflu0s7Tu

#ordinals #gamefi #brc20",btcordinal,94055,33,73,202,btc,positive,0.5335997939109802,9,0,2,11,0.8765532043245103,0.0,0.634060263633728,83.66666666666667,0.0,39.0,42835.9,-7.58
2024-01-12,"On October 31st, 2008, Satoshi Nakamoto appeared on the Cryptography mailing list to present his idea for ""#Bitcoin: A Peer-to-Peer Electronic Cash System"".

The world would never be the same again. https://t.co/Z9HFtr6BDV",Vivek4real_,155626,24,148,460,btc,neutral,0.6282687783241272,3,0,4,7,0.9046911597251892,0.0,0.7810969948768616,46.0,0.0,50.0,42835.9,-7.58
2024-01-12,"“The #Bitcoin ETF still isn’t priced in. A 10% drop is nothing. Plus Vanguard was blocking access for thousands of clients. The halving is still coming later this year. Trust me, you need to buy the dip right now.”

- Every single hodler this weekend

https://t.co/UFHAWyCS8V",TheBTCTherapist,193802,140,321,2750,btc,negative,0.5892253518104553,4,3,13,20,0.7361595332622528,0.7581336895624796,0.6870204347830552,76.0,94.0,99.46153846153847,42835.9,-7.58
2024-01-12,People with 0.0001 BTC stressing about the BTC dump: https://t.co/jbnsj4ALXE,MinisterOfNFTs,137346,45,16,197,btc,neutral,0.5497509241104126,2,6,9,17,0.598145991563797,0.7314614653587341,0.7424786753124661,29.0,36.333333333333336,44.44444444444444,42835.9,-7.58
2024-01-12,"Good Morning Bitcoin!!

Tonnes of work going on behind the scenes at the moment for Saturn.

Rings are set to break many records.

Here's one cool one...

$RUG may have more holders than any other token on Bitcoin.",Saturn_btc,82867,36,50,218,btc,positive,0.9295644164085388,5,1,7,13,0.7978355050086975,0.5836034417152405,0.8016916257994515,43.8,69.0,29.857142857142858,42835.9,-7.58
2024-01-12,"📢 MISFITS!!

@btcordinal have kindly donated us a BTC Virus to giveaway to celebrate their HUGE giveaway to JAPAN! 🇯🇵 

For your chance to win, simply;

- Like, Retweet, tag 3 frens 
- Follow @OrdinalMisfits @btcordinal, @btcordinaldao 

The winner will be picked in 24hrs, good luck misfits 🔥
 https://t.co/PtynnYertB",TheMisfits___,21031,289,226,243,btc,positive,0.8517506718635559,3,0,1,4,0.7623642683029175,0.0,0.7456755042076111,146.66666666666666,0.0,51.0,42835.9,-7.58
2024-01-12,A lot of noobs got liquidated longing $BTC with leverage https://t.co/HOx0GaMQFE,crypto_bitlord7,403964,58,15,201,btc,neutral,0.5588298439979553,5,4,11,20,0.7756776571273803,0.7381902039051056,0.7476783286441456,78.2,119.5,87.63636363636364,42835.9,-7.58
2024-01-13,"When #Bitcoin drops 5% and everyone is crying but you don’t feel anything anymore 
 https://t.co/6klgI74NtF",ronin21btc,43838,60,128,1358,btc,negative,0.7433362603187561,5,5,8,18,0.8887803196907044,0.6575783967971802,0.7182509079575539,35.2,109.4,48.375,42851.3,0.04
2024-01-13,"⚡️Weekend Giveaway ⚡️

We are giving away 5⃣ WL spots for @OrdiTroops 🔥

1⃣ Follow @Zbitters_BTC & @OrdiTroops 
2⃣ Like & repost 
3⃣ Tag 3 #ordinals friends

24h ⏳#giveaway #Bitcoin",Zbitters_BTC,2788,804,146,136,btc,neutral,0.6605424880981445,0,0,2,2,0.0,0.0,0.7924572825431824,0.0,0.0,108.5,42851.3,0.04
2024-01-13,"Our wonderful AMM on BTC L2 by @BotanixLabs opens its testnet doors to public.

Learn how to easily get the access code👇 https://t.co/2UHrGL32FI",Bitzy_App,25644,59,1040,1276,btc,positive,0.9276442527770996,7,2,11,20,0.7967038410050529,0.71653813123703,0.7501107969067313,153.71428571428572,177.0,134.45454545454547,42851.3,0.04
2024-01-13,"JUST IN‼️ Cathie Wood says it’s a “terrible” decision by Vanguard to deny their customers access to #Bitcoin ETFs. 

“They’re going to deprive the investors... the first global, decentralized, private, no government oversight, rules-based, monetary policy, monetary system in history.",BTC_Archive,1654048,239,1059,6304,btc,negative,0.8152614235877991,4,2,14,20,0.740621030330658,0.6755029857158661,0.7219769826957158,90.75,162.0,56.0,42851.3,0.04
2024-01-13,"Black Rock bought nearly 11,500 #btc during the price decline. The number of #btc    held is going up amongst all the biggest institutions while the number of #btc held by the bozos is going down. Some of you are truly 🤡s. I'm sorry. #stackharder https://t.co/P2WxhDgEA7",olvelez007,56957,39,69,724,btc,negative,0.7825005054473877,1,4,15,20,0.8776195645332336,0.6966226100921631,0.7709967851638794,87.0,99.75,102.4,42851.3,0.04
2024-01-13,Would you get shaken out by a -30% correction? #Bitcoin $BTC https://t.co/n74xdOjL3j,misterrcrypto,133834,64,30,182,btc,neutral,0.8052365183830261,2,0,8,10,0.7842067778110504,0.0,0.6474706009030342,81.0,0.0,78.5,42851.3,0.04
2024-01-13,#BTC Daily RSI now at lowest level in 3 months: https://t.co/m217VIgkDe,MatthewHyland_,158050,74,117,926,btc,negative,0.5835955142974854,0,3,15,18,0.0,0.6823825041453043,0.7807594577471415,0.0,109.33333333333333,68.93333333333334,42851.3,0.04
2024-01-13,BREAKING : @SuiNetwork flips #btc in TVL. Cronos and Cardano are in sight https://t.co/pgFXDwozSP,EmanAbio,51857,65,71,280,btc,neutral,0.9074556231498718,2,0,7,9,0.700116753578186,0.0,0.7360091975757054,36.0,0.0,53.42857142857143,42851.3,0.04
2024-01-13,"Altcoin season comes quickly 

32% 🎯 https://t.co/hL4REGXX8b",tonythebullBTC,36567,42,86,560,btc,positive,0.704389750957489,0,0,2,2,0.0,0.0,0.7277075052261353,0.0,0.0,108.0,42851.3,0.04
2024-01-13,in my head i own at least 2 BTC but they look like this https://t.co/uY9F0OFhfx,zsngmi,4385,29,22,192,btc,neutral,0.8081072568893433,1,3,7,11,0.8339453339576721,0.7384480237960815,0.7910828249795097,50.0,77.0,34.0,42851.3,0.04
2024-01-13,"#Blackrock took 11,500 $BTC from Supply in 2 days

900 Bitcoin are issued daily, and you can see Blackrock's move into their cash supply from last night into Bitcoin, buying the dip. Now, they mostly hold Bitcoin.

The key point is 11,500 BTC were sucked from the system in 2 days by 1 player.

That alone is approximately 13 days of supply.

In addition, IBIT Spot ETF only managed an average of 25% of the volume over two days - so we can assume 46K in 2 days was sucked out (yeah, I know $GBTC impacted this).  Net net, if this pace continues, we're facing a severe supply crunch.

Assuming 11,500 x 4 = 46,000 or 23,000 per day, that's 25.56 times the daily production consumed by US ETFs per day alone... forget about retail investors, other global ETFs etc.

Ignore the price fluctuations; this asset is incredibly hard, and if this continues, we will face an extreme supply crunch. #Bitcoin ETF launch was a huge success (despite egregious GBTC fees)",invest_answers,259510,414,1155,5690,btc,neutral,0.6566442847251892,6,4,10,20,0.8367960850397745,0.6026913076639175,0.6800745755434037,87.16666666666667,154.5,201.4,42851.3,0.04
2024-01-13,"Probably nothing.

$BTC https://t.co/RUPTJvQfyw",JustinBennettFX,115883,41,21,277,btc,neutral,0.7537573575973511,2,1,17,20,0.7864785492420197,0.7462390661239624,0.6907630001797396,77.0,242.0,158.8235294117647,42851.3,0.04
